post_id,display_name,comment_text
141082,"Joel Spolsky","As it's written now, this question is not unique to the software development profession. Aside from a few references to "professional IT services"" and ""web development companies"""
141424,"Joel Spolsky","From a requirements engineering perspective, the "nice to have features"" still need to be captured as a requirement (in a specification"
141420,"Joel Spolsky","@Blrfl It doesn't belong on English. In the English language, the phrase "optional requirements"" is contradictory. However"
141518,"Joel Spolsky","Relevant: ['Head First' Style Data Structures & Algorithms Book? on Stack Overflow](http://stackoverflow.com/questions/455627/head-first-style-data-structures-algorithms-book)"
141518,"Joel Spolsky","Relevant: [Is there no book on algorithms that is easy to read, like the Head First series? on Stack Overflow](http://stackoverflow.com/questions/2331105/is-there-no-book-on-algorithms-that-is-easy-to-read-like-the-head-first-series)"
141445,"Joel Spolsky","I didn't even know this was an RFC. I'm not surprised that something like this exists, though, as an IEEE standard, ISO standard, RFC, or some other similar, published document."
141700,"Joel Spolsky","@sleske It does require a certain amount of discipline. But honestly, I would expect the ability to do this just fine from most developers."
142935,"Joel Spolsky","Are you undergoing any other process improvement techniques within your organization, such as applying Lean principles or Six Sigma? What industry is your organization in and do you need to comply with other standards such as ISO 9000 or AS 9100?"
142411,"Joel Spolsky","How do you want to quantify "most experience""? Most lines of code? Most recent edits? If I wrote an entire file/module a year ago and haven't touched it sense"
142978,"Joel Spolsky","Formally, it's `*..*` for many-to-many and `1..*` for one to many. The `*`s are required and it's two periods instead of three. This is called muliplicity."
142411,"Joel Spolsky","Could you edit that information into your question? When I read it, I assumed a fully automated process that was statistically valid."
143687,"Joel Spolsky","A very quick search turned up [this question about why cylinders are used to represent databases on Stack Overflow](http://stackoverflow.com/questions/2822650/why-is-a-database-always-represented-with-a-cylinder), [this question about alternatives to using a cylinder to represent databases on Stack Overflow](http://stackoverflow.com/questions/1314482/more-compelling-alternative-to-the-cylinder-icon-to-illustrate-a-database-for-en), and [this post in Google Answers about cylinders representing databases](http://answers.google.com/answers/threadview/id/365076.html)."
143917,"Joel Spolsky","@GarrettHall Unfortunately, I can't get into the specifics of the process. The process framework is designed to accomodate CMMI, AS9001, and Lean. I'll add information about the goal to the question now."
143919,"Joel Spolsky","In an agile process, TDCE/PCE make sense on an iteration level. This would also apply to teams in my environment using a spiral model of development. Since you go through all phases of the product development life cycle every iteration, you have a full set of containment metrics for use during your retrospective and/or planning meetings. To bring my analogy to agile, my problem is akin to trying to develop a defect containment metric for Scrum. Every organization tailors Scrum, so I'm not sure if anything meaningful can be brought out to talk about containment on all projects using Scrum."
143938,"Joel Spolsky","The first point is something to be considered, although this particular instance is operating in an environment that must comply with CMMI and ISO standards, so defects are well tracked. The second can be mitigated by removing all instances of names (submitter and assignee) when computing metrics so only the project information remains. Your last points are interesting, but I need to learn more about them before I can actually make an informed comment. Thanks for the input."
144305,"Joel Spolsky","@Marcin No, they don't. Computer science doesn't change if technologies changes. Mathematics doesn't change. Statistics doesn't change. Neither do requirements analysis, system design, configuration management practices, verification and validation strategies, quality principles..."
144305,"Joel Spolsky","@Marcin I've worked in everything from embedded systems to web applications. They don't change that much. The qualities of a good requirement don't change based on the domain. The tools used for designing a system don't change. How you measure and achieve high quality systems don't change."
144305,"Joel Spolsky","@Marcin I'm sorry, but quality measures don't change. All systems can be measured based on complexity, defects, uptime, performance (time, memory usage, disk space), code readability, test coverage. As a software process engineer, one of my jobs is to measure and monitor the quality of systems, and I use the same tools to measure and monitor quality."
144534,"Joel Spolsky","`But likely a waste of time for documenting your code for future programmers.` If a project wants to use UML as a form of documentation, it's typically created using reverse engineering tools. There are various tools that can generate class and sequence diagrams (and sometimes a few others) from source code, and the output of these tools is captured as documentation."
144537,"Joel Spolsky","+1 for the last paragraph. When it comes to diagramming software system, UML is great since it's standardized and should be well understood by other software developers without explanation. However, it's just a tool and you might not need that tool, depending on the people building the software."
144722,"Joel Spolsky","@www.AppTec.net Yes, it is."
144846,"Joel Spolsky","@SteveBennett Without knowing the structure of the project, I can't answer that. Some projects are more strictly structured with assigned tasks, while others are more free flowing."
145005,"Joel Spolsky","Just a note that this question is not off topic here on Programmers. The primary issues are about project structure and configuration management issues, both of which belong here (and not on Stack Overflow or any other site)."
145502,"Joel Spolsky","`Better workflows that can pretty much only work on a DVCS and otherwise be difficult on CVCSs` I highly doubt that. At work, we use ClearCase and I set up a workflow very similar to the [Separate features workflow](http://mercurial.selenic.com/guide/#separate_features) often used with Mercurial. I've also been able to employ Mercurial's [Sharing Changes](http://mercurial.selenic.com/guide/#sharing_changes) workflow. I can see how you can fairly easily implement these in Subversion, as well. So I don't consider this a valid point of comparison between distributed and centralized versioning."
145502,"Joel Spolsky","@AndrewFinnell I've seen that as well, and I wouldn't suggest that any organization use ClearCase because of the cost and technological resources needed to make it work. However, even as technologically different as ClearCase is to Git and Mercurial, I managed to set up very similar workflows for software development that address the same concerns without a significant amount of convolution (well, no more than usual when dealing with ClearCase). I suspect I could also make those workflows work just as well with Subversion (although I've never tried)."
145949,"Joel Spolsky","What do you mean by "specific UML implementation or language""? UML is a language with a [formal specification behind it](http://www.omg.org/spec/UML/). I think that there might be a good question here about the limitations of UML"
145951,"Joel Spolsky","Limitation 1: Forward engineering tools allow source to be generated from UML and reverse engineering tools allow  for keeping documents in sync with the source files, and any UML-heavy environment should probably be using tools that support this. Limitation 3: Text is more ambiguous than a well-defined standard due to ambiguities that exist in most written/spoken languages. The importance of components is generally showed by the use of multiple models that focus on particular aspects of the system."
146276,"Joel Spolsky","What are "HLD"" and ""LLD""? I don't remember ever hearing those acronyms before...""
146909,"Joel Spolsky","I'm reopening this question as there's no need to move it. The management of software projects is on-topic here, but Six Sigma is more closely related to quality and process improvement, which are also on-topic here. In addition, there is a large body of work discussing the application of Six Sigma to software projects and software process improvement (including combining Six Sigma and CMMI and Six Sigma and agile methods). Applying Six Sigma to software is different than applying it to a manufacturing environment, making this question require the expertise of a software developer."
146909,"Joel Spolsky","@Angelo Although Six Sigma was originally designed for a manufacturing environment, there has been much work in applying it to software development. Searching for phrases such as "agile six sigma"" and ""cmmi six sigma"" bring out a lot of work in the area.""
146945,"Joel Spolsky","@yossben It's not different than the Composite pattern. As far as building the tree with a particular instance of a root, that's not appropriate for a class diagram - consider an [object diagram](http://en.wikipedia.org/wiki/Object_diagram)."
147111,"Joel Spolsky","There is nothing wrong with this question. It's common knowledge that the concept of public domain doesn't exist in all areas, and this is a valid question about if this particular license is suitable and valid for software projects."
29177,"Joel Spolsky","This question appears to only be generating a list of items. Although the answers are rather impressive (and I commend the answerers who put the time and effort into their posts), they are centered on opinions and the wording of the question strikes me as polling."
148431,"Joel Spolsky","[Per a discussion on Meta.StackOverflow](http://meta.stackexchange.com/q/8259), could you add additional information from the paper that might be relevant to the asker as well as future people who find this question?"
148431,"Joel Spolsky","This post has been flagged for not containing sufficient information. I haven't read the paper yet, but it appears that people want more information added to the body of the answer. Perhaps discuss more about the specific conditions used in the study?"
148534,"Joel Spolsky","To address a few issues: Documentation questions are on-topic here on Programmers. Questions about where to obtain specific style guidelines are also on-topic, if they don't appear to be readily available (meaning by a couple of quick searches using your favorite search engine). It's also clear that [some languages provide style guidelines for in-code documentation](http://www.oracle.com/technetwork/java/javase/documentation/index-137868.html#styleguide). I don't see any problems with this question at all."
148768,"Joel Spolsky","@Caleb There is a process to apply for waivers to take the PE exam without taking the FE exam first, if you meet certain criteria. Also, the FE exam is designed for undergraduate students and most of the components of an FE exam aren't covered in undergraduate software engineering programs."
149010,"Joel Spolsky","If you want to avoid closure, you should rephase your question. Stack Exchange sites are [not search engines](http://meta.stackexchange.com/questions/128548/what-stack-overflow-is-not/128549#128549) and users are [not personal research assistants](http://meta.stackexchange.com/questions/128548/what-stack-overflow-is-not/128553#128553). Instead of asking for links to papers, the emphasis should be on asking what types of metrics have been correlated with defects and defect density."
149899,"Joel Spolsky","@GrahamLee That is true, however their work led to software engineering as not only a profession, but by the late 1990s, an academic discipline in its own right. Straw men typically get built up and (no pun intended) fleshed out, and that's exactly what happened."
136079,"Joel Spolsky","In addition, [this graph](http://www.google.com/trends/?q=git,+subversion,+svn&ctab=0&geo=all&date=all&sort=0) indicates a much smaller decline in "svn"" than is shown in ""subversion"". Also"
144147,"Joel Spolsky","I'd advise not migrating this question. This is more in the domain of software architecture and to some extend software process (both of which belong here)."
152576,"Joel Spolsky","@mehaase They are empirical. When it comes to process improvement, it's more valuable to compare your own organization before the change to your own organization after the change due to consistency across product, technology, knowledge and skills..."
153458,"Joel Spolsky","Something to note is that the first two bullet points only apply to formal inspections. A desk check at the leisure of another developer doesn't require formal preparation (if they are familiar with the system under development) nor does it require a meeting."
153459,"Joel Spolsky","@9000 It depends on your level of review. A formal inspection where each line is read is much slower than a desk check where an individual developer reads at his/her own pace. The familiarity with the programming language and system under development also have an impact. The 150-200 lines/hour is an upper bound. Personally, I find I read code at closer to 80-100 lines an hour when comprehending it and determining how it fits in with the system."
153607,"Joel Spolsky","Whilst this may theoretically answer the question, [it would be preferable](http://meta.stackexchange.com/q/8259) to include the essential parts of the answer here, and provide the link for reference."
154472,"Joel Spolsky","@EricKing What I present in the first paragraph is Option A, along with accounting for changes in business priorities that might cause the story to be descoped for a sprint or two. I do not advocate Option C because you should not "guess"" based on finished work"
155321,"Joel Spolsky","I made some edits to focus this on trying to make it explicitly clear that you are trying to find a single book rather than generate a list of resources. If any of these edits are invalid, feel free to make additional edits or roll back and make a new set of edits."
155437,"Joel Spolsky","In a software project management context, these "disasters"" are typically referred to as ""risks"". [My answer](http://programmers.stackexchange.com/a/155480/4) provides a few links that might be relevant"
156104,"Joel Spolsky","This is off-topic here on Programmers, since it's not unique to software development. You may be interested in [Personal Productivity](http://productivity.stackexchange.com/) if you focus in on the motivation and productivity aspects or [The Workplace](http://workplace.stackexchange.com/) if you focus on the work environment aspects. I'd recommend checking out Personal Productivity first, personally."
156184,"Joel Spolsky","@fish Google Chrome is not an open source project. Chromium is the open source product. Chrome has closed source components. It's also not a central product to Google as compared to things like Search."
156184,"Joel Spolsky","Chromium falls into the second category of products. The core Google products are their web services (Search, Gmail, YouTube, etc.) - these are what drives Google's business. They pay engineers to maintain Chrome (and contribute some of their content to Chromium) in order to provide a better experience to their web services. By controlling the browser, they can do more to improve their services. This is further backed up by the addition of ads promoting Google Chrome when you visit Google pages in other browsers."
156974,"Joel Spolsky","Whilst this may theoretically answer the question, [it would be preferable](http://meta.stackexchange.com/q/8259) to include the essential parts of the answer here, and provide the link for reference."
157016,"Joel Spolsky","@PhD Since that's the book, and it contains numerous examples, then just use those. Or modify them to be appropriate. It's a really good starting point."
157465,"Joel Spolsky","My understanding is that the type of linking matters. Are you statically or dynamically linking to the GPL'd project?"
157465,"Joel Spolsky","@MasonWheeler [Debatable, according to Wikipedia](http://en.wikipedia.org/wiki/GNU_General_Public_License#Point_of_view:_static_linking_violates_GPL_but_unclear_as_of_dynamic_linking). I tried to parse some of the references, but I'm no where near familiar enough with the nuances of the law to do so. Although I would suspect someone who is more familiar with GNU and using the GLP would be."
158236,"Joel Spolsky","This is one of the most wrong answers here. You always can estimate anything. There are tools and techniques to support it. The only difference is the uncertainty. You might very well have 4x or 5x variance between your estimate and the actual value (especially early in a project), but that doesn't mean that you shouldn't try to estimate to serve as a starting point for future estimates."
158252,"Joel Spolsky","@link664 Sprints are time-boxed, not feature-boxed. Therefore, there's no such thing as " remaining work to be done before that version of the product can be released"". Instead"
158357,"Joel Spolsky",""This is far more efficient than analyzing source code."" That's not a true statement. You find different types of bugs depending if you analyze source code versus a compiled product (in this case"
158357,"Joel Spolsky","You can't compare bytecode analysis tools to source code analysis tools because they do different things. Therefore, saying that one method is more efficient doesn't make sense. It might be less intensive to process, but when you consider that you find different defects, there's a different value in performing each analysis. Depending on the quality drivers in the project, it might be more valuable to run one kind of analysis over the other, or to use both in conjunction."
158366,"Joel Spolsky","@James It's typically used to compare a very large code base against a rule set. It's easier to read consistently formatted code that adheres to certain well-defined rules. The ability to check code against those rules can not only improve readability, but also prevent defects. An example is var == const versus const == var. Some people prefer all expressions to be of the form const == var because const = var is an invalid expression that can be detected - you enforce a rule to improve readability and prevent mistakes in the code that lead to defects being injected."
149027,"Joel Spolsky","@JohnR.Strohm I don't agree that it's easier to count SLOC than compute the Halstead metrics, when you are using tools to do the computation. Assuming that the Halstead metrics are valid (which is actually debated, but nothing matters for an invalid metric), knowing the amount of time required to develop the code or the projected number of defects in the system is a more useful value than knowing the amount of lines. I can build schedules with time data, quality plans with defect data, or allocate enough time to a code review with difficulty. It's harder to use raw SLOC for those things."
149027,"Joel Spolsky","@JohnR.Strohm I'm sure that a Halstead metric computation program takes a little longer to execute than a SLOC counting program. But assuming valid output becomes valid input into a decision making, I'd rather have meaningful time, effort, and defect data than a raw SLOC count. The added value of the more complex metric is often worth the additional computation time, again assuming valid inputs and valid outputs of computation."
149027,"Joel Spolsky","@JohnR.Strohm I'm familiar with the work of Boehm. The question is asking for a retrospective analysis, so it makes more sense to compute metrics based on existing code. The value of SLOC to estimate is moot. Telling a PM that a project has 10 KSLOC doesn't help them make decisions related to quality. But if I can say that this project probably has about n defects, and we've only found n/4 defects, we need to take a look at quality and adjust our strategy to find and eliminate those other defects. Complexity and difficulty also go into allocating time for reviews, which can find defects early."
158996,"Joel Spolsky","@MichaelLaffargue Assuming the rest of your process involves merging down, building, testing, and then merging up, it makes sense to add a static analysis step to that local build prior to the merge up."
159991,"Joel Spolsky","Why can't you start using a version control system now? If you are "restricted to using Notepad++"""
161893,"Joel Spolsky","@Tobias The value comes in the repeatability. You now can visualize your process and share it with others. You can also visualize it to identify areas for improvement (things that people do that aren't on the list, things that don't need to be on the list, things that people don't do that are on the list)."
162151,"Joel Spolsky","The only problem I have is your fourth passage. You don't prioritize based on story points (at least, I've never seen that, and it seems rather silly). You prioritize based on business value added and use story points to determine how many of the stories you can complete in your timeboxed iteration. It's entirely possible to take a less prioritized story into an earlier iteration because the ones above it are too large to fit within the projected velocity."
5466,"Joel Spolsky","There is [a related question](http://pm.stackexchange.com/questions/6308/how-much-technical-experience-is-required-to-be-a-software-project-manager) on the [Project Management Stack Exchange](http://pm.stackexchange.com/) as well."
162479,"Joel Spolsky","@ScottWhitlock Saving state to a file makes sense for Memento. The Memento object would have the ability to write itself to a specified format and create a new one by reading this format, while the Caretaker would provide the interface to save state to an external format or load state from the external format - it's just an extension to saving state in memory. I can't really see it's use in copy logic, though. I'd have to think about it a lot more."
162628,"Joel Spolsky","I disagree that they are "temporary"". They might not be required for the life of the project (perhaps keeping metrics through a specific window in time is sufficient)"
162625,"Joel Spolsky","@Amine That's a totally different question. Developing a good way to store and manage the data is different than developing a retention strategy. Yes, you need both, but once you have a good way of organizing and accessing your data, you can determine if and when you have too little or too much to deal with."
162627,"Joel Spolsky","@gbjbaanb Why are you storing documents in the SCM? There are often much better tools, especially when you're dealing with binary files (Word docs, PDFs, images, the output of modeling tools). Often, a file server and a wiki are far more useful for documents than SCM."
162597,"Joel Spolsky","Code Review has decided that it's not a good fit for them, so it'll be staying here. I think that this is right on the border line of design and implementation, and since design questions are on-topic here and Code Review says there's not enough for them, I don't see a good reason to close it."
162597,"Joel Spolsky","That would probably be better, considering there's no implementation of any of the methods shown. The appropriate diagrams would probably be good. But it's up to you."
162802,"Joel Spolsky","@GrahamLee How do you compare programming languages objectively other than by the subset of problems that they can solve? Anything else depends on a person's knowledge and skills in the technology and an organization's ability to support the product built using those tools. A person with years of experience writing concurrent applications in Scheme versus a person just learning Pascal, or the other way around? I'd expect the person with language experience and domain experience to be better at their particular tool. Objectively, you can't measure these things."
162802,"Joel Spolsky","@GrahamLee Confirming or rejecting your hypothesis requires objective evidence, which does not exist. There are subjective reasons to create a new paradigm and a new model of representing the exact same computational capabilities - and [this is not restricted to programming languages, but also to the underlying mathematical representation of said languages](http://en.wikipedia.org/wiki/Church-Turing_thesis). Those objective reasons include targeting a particular demographic (computational mathematician versus business analyst - their way of thinking is different requires a different paradigm)."
162802,"Joel Spolsky","From a purely objective standpoint, there's no reason why one should use functional languages over procedural languages. The only reasons that exist are subjective - fitting into the methodology and thinking of solving a particular problem or for a particular demographic."
162802,"Joel Spolsky","@Chris I don't believe that they are opaque to science. However, I believe that there are some things that by the time you, as Graham  says in the question, add "a lot of caveats and assumptions"" to the research"
163176,"Joel Spolsky","@user970696 I'm not familiar with the dependability taxonomy at all. I tend to use IEEE definitions when using things formally, just because that's what I'm familiar with."
163366,"Joel Spolsky","I'm not sure why this question was being downvoted. On the surface, it seems like a normal resource request. However, searching for things like "software engineering glossary"" or ""software engineering dictionary"" bring up references to the withdrawn IEEE Std 610-1990 or to the work of individual people that can't necessarily be considered canonical (and sometimes even disagree). Since it doesn't appear to be easy to use a search engine to find the answer"
163513,"Joel Spolsky","Can you provide a link to this webpage? I'd just like to see the context of this quote and any additional information they have."
163747,"Joel Spolsky","@KonradRudolph Could you elaborate? This post is pretty much my understanding as well, and I'm not seeing why time would matter but phase doesn't. To me, the measure of time in a project is your current phase (and sometimes your timeboxed iteration to go through all phases). I don't see the difference between work done in Day 3 of detailed design and Day 300 - the detailed design work product has not been used to make any other work products, so a defect injected in detailed design only exists in one place and only requires a change there. I don't see how the passage of days matters."
163747,"Joel Spolsky","@KonradRudolph I see where you're coming from with that. I'll see if any papers mention this when I'm researching my answer, but it appears that much of the research is done under a waterfall-like methodology. The idea of "defect found in system test"" means that ""implementation is 100% done"""
163701,"Joel Spolsky","For the record (and mentioned in my answer), the earliest mention of this I have been able to find is well before Code Complete. The work of Fagan and Stephenson (independently) in 1976 is the earliest reference to this that I can find. The first edition of Code Complete wasn't published until 1993, almost 20 years later. I would expect that the work of Barry Boehm in the 1980s led to the increase in popularity of this idea - Boehm's work was very influential to software engineering process in the 1980s and even into the late 2000s."
164359,"Joel Spolsky","Where are you reading this? Usually, verification and validation is treated as a singular activity that includes everything that goes into product quality. Both static and dynamic techniques are part of V&V."
164359,"Joel Spolsky","I'll try to answer this when I get home, but what book are you reading? Can you provide a title and author or link to it on Amazon?"
164444,"Joel Spolsky","As mentioned in the FAQ, questions about what to learn next are explicitly off-topic. Also, questions that generate lists are not considered to be good subjective questions."
164756,"Joel Spolsky","Is TDD working for you? Do you have concerns about product quality? Schedule? Communication with stakeholders? If yes, which ones are most important? If development is going well, why do you want to change?"
164061,"Joel Spolsky","@fifth Perforce should support branching. I've never used it, but every version control system that I've ever used (CVS, Subversion, ClearCase, Mercurial, Git) all support branching, so I'd be surprised if Perforce doesn't. Look at your branching strategy - stop doing work in the trunk or release branches. Developers should be working in private developer branches (1 branch per developer) or feature branches (1 branch per feature, defect, or in some cases a small collection of related defects). After their fix is implemented, the code review is a gate to merge into the release branch or trunk."
164916,"Joel Spolsky","Although your question is on-topic here on Programmers, you might also be interested in the [IT Security Stack Exchange](http://security.stackexchange.com/). If you want this question migrated, please flag it - Security says it's on-topic for them as well. However, be aware of the different answers that you'll get on each site. You might also be interested in a [Meta Stack Overflow question](http://meta.stackexchange.com/questions/64068) about cross-posting questions (read more than just the accepted answer). Perhaps consider refining your question and targeting both communities can help."
165022,"Joel Spolsky","If your last paragraph is stating that Steve Blank started the Lean Software Development movement, that is incorrect. The term "lean software development"" and the application of the lean principles to software development was started by  Mary Poppendieck and Tom Poppendieck"
165003,"Joel Spolsky","Questions like this are, as others have pointed out, best suited for lawyers. There are too many factors in play here, ranging from local laws to the conditions of the contract."
165245,"Joel Spolsky","Exactly what are you trying to achieve? Why can't you simply show what is? I would hope that your document is versioned somehow, somewhere. This would allow you to have your version 8 document and your version 9 document and view them side by side. Microsoft Word (at least more recent versions) allows you to compare documents for changes and track revision history, as well. Given this, why do you need to show changes in the document?"
165254,"Joel Spolsky","I haven't tried with diagrams yet (and it might depend on their format), but Word 2010 (and maybe earlier versions) also has a "compare documents"" diff utility built into it. You can get two versions out of your version control system and diff them side by side. Works wonderfully for text and tables"
165245,"Joel Spolsky","It sounds like diagram complexity is the problem, not an inability to compare diagrams. I'd recommend checking out the built-in Word diff tool that exists in Word 2010 (and maybe later) as referenced in ElYusubov's answer and also trying to address complexity in diagrams by showing narrower views. It might mean more diagrams, but each one would be easier to read and more relevant."
165397,"Joel Spolsky","@Shauna There's still an organization involved. In this case, it's the open source project team. They have some way of doing things, and the best thing to do would be to ask them what you should do. Given that it's an open source project, they might have forums or a mailing list to pose this question."
165397,"Joel Spolsky","@SnOrfus Often, there is no singular right way. If it's defined and works, how it should be is how it is defined. If it's defined and doesn't work or not defined, the answer is to (re)define it and my answer provides how I would define it and why I would define it that way."
164061,"Joel Spolsky","@Ian Yes. However, with continuous integration, you wouldn't build a developer's private branch. You'd set it up on an alpha or integration branch, which is one step away from the main, which only contains released code. main -> integration -> a bunch of developer or feature branches"
165675,"Joel Spolsky","I'm assuming that TCO stands for [total cost of ownership](http://en.wikipedia.org/wiki/Total_cost_of_ownership). Is this correct?"
165675,"Joel Spolsky","@AndresF. My understanding is that it's comprehensive - design, development, shipment, maintenance and upgrades. But I'm not an expert (or even have any measurable amount of experience) in the financial side of things."
165891,"Joel Spolsky","I only have a limited understanding of DFD, but I believe this is correct. You have circles, rectangles, two parallel lines, and arrowed lines as your only symbols - a relatively small vocabulary. Each of these symbols is than annotated with text to identify what component of the system is represents."
166156,"Joel Spolsky","Neither XP nor Scrum are silver bullets. In my experiences, a tailored process improvement program utilizing a number of appropriate tools works far better than expecting a single tool to drastically change your company. What is your end goal?"
166160,"Joel Spolsky","@JimmyHoffa Of the things I named, Scrum is the only management-oriented methodology. But yes, you do need to consider which tools in the toolbox would best be applied."
166160,"Joel Spolsky","@pdr I wouldn't consider that person a manager, and I wouldn't want them to manage. I'd want them to understand business, management, and software development, but only focus on continual process improvement."
166160,"Joel Spolsky","@pdr Perhaps it's my experience in the defense industry, but it's not uncommon for organizations to have a group of people dedicated to continuous improvement, and I think it would make sense in any organization that desires high quality products through the consistent use of a process methodology. These people don't work projects, but with the engineers on projects to determine pain points and make adjustments, as well as provide information and training in the process and associated tools."
166156,"Joel Spolsky","@JimmyHoffa I've never seen anyone start from scratch, unless their intent was to develop a new methodology. However, blindly applying a methodology (as appears to be the case here) is a Bad Idea."
166160,"Joel Spolsky","@ashy_32bit Don't differentiate. They often go hand-in-hand. It doesn't matter how well you manage a project, if you don't have the technical competence to carry it out, it won't succeed. On the other hand, it doesn't matter if you have the best tools money can buy and all the skills to use them, if you have poor management, the project is going to fail."
167080,"Joel Spolsky","Is this different than [this other question](http://programmers.stackexchange.com/q/135993/4)? If so, can you elaborate on why it's different."
167739,"Joel Spolsky","How often do people check code into the integration branch? Also, are developers running any kind of build/test cycle prior to merging into the branch that's under CI?"
167752,"Joel Spolsky","Define gold-plating. To me, gold plating is adding unnecessary things (in Lean terms, producing waste such as unnecessary functionality, too much documentation or non-value adding documentation). It seems like you aren't adding things that aren't needed, but are just spending time refactoring rather than pulling down new work products."
167739,"Joel Spolsky","Well, that's just a terrible idea. I'd search around for questions about branching strategies - I know others have said why working in the trunk isn't a good idea, and I'm pretty sure I've mentioned it in some of my answers."
167954,"Joel Spolsky","This question is appropriate for Programmers, assuming the intention is to learn about the appropriate algorithms and/or data structures from the perspective of software engineering concerns."
167861,"Joel Spolsky","I don't understand your comment about earned value being for "developers who haven't made the transition to Agile"". Just searching for ""earned value in agile"" and ""agile earned value"" bring up many people who have applied traditional EVM techniques to agile environments...""
167861,"Joel Spolsky","There are entire books on agile estimation, so it's pretty comprehensive. However, I've worked in agile environments that, by nature of reporting out and up, required EVMS to be applied."
167946,"Joel Spolsky","I'm not sure why this question is receiving down votes and close votes. It appears to be a valid question. I didn't see any readily available and comprehensive comparisons between these two products, and the questions asked appear to meet the guidelines for a good subjective question on Stack Exchange. If people would like to discuss the suitability of this question for this site, please bring it to our Meta site or chat room."
167739,"Joel Spolsky","@Andy It might be my opinion, but many solutions are based on your branching strategy, making it relevant. In order to implement several of the suggestions in my answer, you would need to change your branching strategy or you would encounter blocking conditions that prevent work from being done."
168349,"Joel Spolsky","It might be useful if you cite the paper that contains this information. If possible, provide a link to the paper or someplace where the paper can be obtained."
167747,"Joel Spolsky","@JimG. My point is that by learning the requirements and architecture processes, becoming better at understanding what requirements are needed by the developers, and by learning what goes into the high level architecture and design of a system, communication will be improved simply by a shared understanding of terminology and processes. The rest is on the shoulders of the developers to learn the domain and gain the domain-specific knowledge that is needed to understand the requirements and then create and implement the system design."
168414,"Joel Spolsky","@ChrisOkyen The operations `+`, `-`, `/`, `*`, and I believe `%` are not defined for type `byte` or `short`. Variables of type `byte` or `short` are casted to `int` if they are used with one of these operations. It's all explained in the links I provided to the Java Language Specification."
168669,"Joel Spolsky","I wouldn't do 4. Once it's in the issue tracker and if they have access to the tracker, I'd just provide them with a link so they can follow status. I also don't want to be too hasty with prioritizing or estimating a defect until after I've had a chance to think it through. Once more information is available, the issue tracker can be updated to provide it. If it's not a public issue tracker, I don't want to expose too much about my internal processes."
168669,"Joel Spolsky","My thoughts might be a little reactionary. I've worked in environments where the customer(s) have tried to micromanage engineering projects. I prefer to have well-defined interfaces into the development process, but try to hide the implementation details as much as possible (exposing relevant parts to the relevant stakeholders). It does depend on who you are working with and the project culture."
169854,"Joel Spolsky","Are you referring to licensing the software from Microsoft or releasing your project under a particular license? They are very different questions and the first is off-topic and you don't provide enough information for the second."
169974,"Joel Spolsky","I'm not sure why people are voting to close. The identification of appropriate licenses is on-topic here on Programmers..."
170792,"Joel Spolsky","@MartinBeckett That's a good point - I'll edit that paragraph to be more clear. I was thinking of the use case where I was either the only developer or the upstream repository was someplace like Github or Bitbucket and what was in Dropbox was my local repository."
170891,"Joel Spolsky","I disagree with this. Other variants of the singleton, such as the multiton, follow the same general design principle of a private constructor and a public getInstance() method in the same class. When you examine a class diagram or a sequence diagram for the getInstance() method, it would look generally the same. However, this design would look different from both static and dynamic views, so it seems like a different name would be helpful."
171194,"Joel Spolsky","@meWantToLearn The composition and aggregation relations are object/instance relations. I would simply call it a dependency since B does not need an instance of A to do anything."
171205,"Joel Spolsky","Answers should provide explanation and context. What are the advantages and disadvantages of each of these options? Are there some cases in which each option might not be suitable? Can you share experiences with using any of these methods? Are there any reputable sources that provide additional details about these options that could be useful?"
171283,"Joel Spolsky","@metadice Look at most open source projects. They frequently have some kind of Bugzilla, Trac, or similar tool. Hosting companies like GitHub and SourceForge include various types of forums or defect tracking tools by default. As far as managing surveys and questionnaires, I've never used this particular technique, but there are online survey management services. The actual management and control of requirements is a very different story than eliciting them and is probably well beyond the scope of this question."
171283,"Joel Spolsky","@metadice I just added links to four books, two of which I've read and can attest to and two others that I've seen highly recommended."
171496,"Joel Spolsky","@JimmyHoffa That could be part of software rot - it's not formally defined anywhere that I could see, so my examples may be incomplete. It doesn't seem like it would fit into software entropy, though, since all of the discussions about that involve actively making changes to the system."
171632,"Joel Spolsky","I don't see how this is helpful at all. The person asking this question is a student. He's explicitly asking about design principles and the interactions between two design patterns. Saying  that there isn't a need for design patterns or UML could be true in some instances in industry, but thinking about design models, design patterns, and UML could be the point of the exercise being asked about."
171744,"Joel Spolsky","I'm not sure why the flags and close votes. There's a difference between asking what to learn or if learning something is a good idea (both of which make for poor questions) and asking about an order in which to learn a fixed set of related technologies to build upon existing knowledge efficiently."
175106,"Joel Spolsky","Your question title and first sentence and your actual question don't match up. Neither of those quotations say that the V Model introduced QA to software development. What they both say is that the V Model is more quality-centric than the waterfall model, which is a true statement since quality activities form the entire right side of the V (instead of being a single activity after development) and the quality activities are explicitly linked to development activities. QA existed before the V Model, it simply wasn't well represented in the waterfall model."
175671,"Joel Spolsky","@user970696 I'm not familiar with ISO 12207. My experiences are in CMMI. However, I question that definition from a practical standpoint. User acceptance testing is a validation activity, however unit testing and integration testing are generally considered verification and validation activities."
